JICHTICD,KOJINNO,DNWNOID,RIREKINO,SHKTURKGYUMNCHJ,KUSNGYUMNCHJ,KUSNSYSTEMNCHJ,KUSNCOMPMI,KUSNUSERID,YUKOFLAG,KSSIJOUTI,KYUJCHTICD,DNWNO,HNSHUDNWNO,KUKISHZKID,DNWNOKBN,USERMI,SHZKMI,GYUMID,BKU_60
244619,0070105743,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070105913,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070105963,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106113,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106993,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107143,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107193,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107313,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107363,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107533,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107583,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107703,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0005126863,1,1,20080130180042000,20080130180042000,20080130180042000,JCH-PC08773,demo,1,0,000000,03-3504-****,033504****,0000000000,6,6258,null,null,null
244619,0005129413,1,1,20081014143644000,20081014143644000,20081014143644000,JCH-PC08768,demo,1,0,000000,083-988-****,083988****,0000000000,6,1088,null,null,null
244619,0005133703,1,1,20090625170031000,20090625170031000,20090625170031000,JCH-PC08768,demo,1,0,000000,03-3341-****,033341****,0000000000,6,1088,null,null,null
244619,0005136963,1,1,20100121101519000,20100121101519000,20100121101519000,JCH-PC12723,demo,1,0,000000,58-****,58****,0000000000,6,1092,null,null,null
244619,0070100353,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070100523,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0007000553,1,1,20120611180222375,20120611180222375,20120611180222375,M-29858,demo,1,0,000000,123-456****,12345****,0000000000,1,担当２６,ＭＥＣ,Cat,null
244619,0000019463,1,1,20101120111209921,20101120111209921,20101120111209921,EAD2DEMOCL1,demo,1,0,000000,0598-20-****,059820****,0000000000,1,籔谷　季代,こども係２,Fkt,null
244619,0070108393,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,096-****-****,096********,0000000000,A,tousho,null,null,null
244619,0070108513,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070108563,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070108903,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0070108953,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070109323,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0070106163,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106383,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106503,1,1,20090612000000000,20090612000000000,20090612000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107923,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107973,1,1,20100614000000000,20100614000000000,20100614000000000,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0070108123,1,1,20091111000000000,20091111000000000,20091111000000000,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0070108343,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0005052183,1,1,20091015165948000,20091015165948000,20091015165948000,JCH-PC08773,demo,1,0,000000,052-204-****,052204****,0000000000,6,1088,null,null,null
244619,0005062623,1,2,20100329143324000,20100329143324000,20100329143324000,JCH-PC12723,demo,1,0,000000,090-1416-****,0901416****,0000000000,6,1092,null,null,null
244619,0005115733,1,1,20011228000000000,20011228000000000,20011228000000000,MEC,demo,1,0,000000,0596-52-****,059652****,0000000000,6,tamaki-town,null,null,null
244619,0005118333,1,1,20080129161242000,20080129161242000,20080129161242000,JCH-PC12723,demo,1,0,000000,03-5435-****,035435****,0000000000,6,1091,null,null,null
244619,0070106773,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0000004313,1,1,20080222131750000,20080222131750000,20080222131750000,JCH-PC08776,demo,1,0,000000,080-3073-****,0803073****,0000000000,6,1096,null,null,null
244619,0000011473,1,1,20070126000000000,20070126000000000,20070126000000000,MEC,demo,1,0,000000,0596-58-****,059658****,0000000000,6,tamaki-town,null,null,null
244619,0000050843,1,1,20080321090139000,20080321090139000,20080321090139000,JCH-PC07401,demo,1,0,000000,0596-58-****,059658****,0000000000,6,1132,null,null,null
244619,0000084943,1,1,20080104152600000,20080104152600000,20080104152600000,JCH-PC08776,demo,1,0,000000,0596-58-****,059658****,0000000000,6,1096,null,null,null
244619,0000121753,1,1,20011016000000000,20011016000000000,20011016000000000,MEC,demo,1,0,000000,0725-44-****,072544****,0000000000,6,tamaki-town,null,null,null
244619,0000292273,1,1,20080418202309000,20080418202309000,20080418202309000,JCH-PC12723,demo,1,0,000000,0791-63-****,079163****,0000000000,6,1132,null,null,null
244619,0000319883,1,1,20080709161004000,20080709161004000,20080709161004000,JCH-PC12723,demo,1,0,000000,090-4198-****,0904198****,0000000000,6,1132,null,null,null
244619,0000319883,2,1,20080710130705000,20080710130705000,20080710130705000,JCH-PC12723,demo,1,0,000000,090-4198-****,0904198****,0000000000,6,1132,null,null,null
244619,0000319883,3,2,20080709161004000,20080709161004000,20080709161004000,JCH-PC12723,demo,1,0,000000,090-8556-****,0908556****,0000000000,6,1132,null,null,null
244619,0000319883,4,2,20080710130705000,20080710130705000,20080710130705000,JCH-PC12723,demo,1,0,000000,090-8556-****,0908556****,0000000000,6,1132,null,null,null
244619,0000325353,1,1,20080222132145000,20080222132145000,20080222132145000,JCH-PC08776,demo,1,0,000000,0596-58-****,059658****,0000000000,6,1096,null,null,null
244619,0000000513,1,1,20071212084916000,20071212084916000,20071212084916000,JCH-PC07401,demo,1,0,000000,111,056768****,0000000000,6,1132,null,000,null
244619,0000000513,2,1,20090402141451000,20090402141451000,20090402141451000,JCH-PC08775,demo,1,0,000000,222,056768****,0000000000,6,1110,null,000,null
244619,0000000513,3,1,20090402141005000,20090402141005000,20090402141005000,JCH-PC08775,demo,1,0,000000,333,056768****,0000000000,6,1110,null,Zst,null
244619,0000001593,1,1,20070926084824000,20070926084824000,20070926084824000,JCH-PC08776,demo,1,0,000000,0596-58-****,059658****,0000000000,6,1096,null,null,null
244619,0007019173,1,1,20190130000000000,20190130000000000,20190130165953280,M-31302,tantou141,1,0,000000,090-0001-0001,09000010001,0000000000,2,CatS_5800一括取込,ＭＥＣ,Cat,null
244619,0007020023,1,1,20190307000000000,20190307000000000,20190307093037723,M-31302,tantou141,1,0,000000,090-0001-0001,09000010001,0000000000,2,CatS_5800一括取込,ＭＥＣ,Cat,null
244619,0007020163,1,1,20190307000000000,20190307000000000,20190307112032053,M-31302,tantou141,1,0,000000,0598-111-111,0598111111,0000000000,1,CatS_5810一括取込,ＭＥＣ,Cat,null
244619,0001103563,1,1,20140120141326568,20140120141356631,20140120141356631,M-29448,54,1,0,null,34535345,34535345,9000000000,1,担当５４,ＭＥＣ,Cat,null
244619,0020000813,2,1,20140307152342099,20140307152342099,20140307152342099,M-31208,tantou26,1,0,000000,123456,123456,0000000000,1,担当２６,ＭＥＣ,Cat,null
244619,0001026933,3,1,20140310155642576,20140310155749623,20140310155749623,M-29847,tantou77,0,0,null,090-1111-1111,09011111111,9000000000,2,担当７７,ＭＥＣ,000,null
244619,0001026933,4,1,20140310155819702,20140310155933939,20140310155933939,M-29847,tantou77,1,0,null,0598-11-1111,0598111111,0000000000,1,担当７７,ＭＥＣ,000,null
244619,0001026933,5,1,20140310155839796,20140310155940908,20140310155940908,M-29847,tantou77,1,0,null,0598-11-1111,0598111111,0000000000,1,担当７７,ＭＥＣ,000,null
244619,0001026933,6,1,20140310160002471,20140310160012596,20140310160012596,M-29847,tantou77,0,0,null,0598111111,0598111111,0000000000,1,担当７７,ＭＥＣ,000,null
244619,0001026933,7,1,20140310160034737,20140310160034737,20140310160034737,M-29847,tantou77,1,0,null,0598-12-1234,0598121234,0000000000,1,担当７７,ＭＥＣ,000,null
244619,0001026933,8,1,20140310160052894,20140310160052894,20140310160052894,M-29847,tantou77,1,0,null,0598-12-1234,0598121234,0000000000,1,担当７７,ＭＥＣ,000,null
244619,0001026933,9,1,20140310160115551,20140310160115551,20140310160115551,M-29847,tantou77,1,0,null,0598-12-1234,0598121234,0000000000,1,担当７７,ＭＥＣ,000,null
244619,0000000513,4,1,20071212084916000,20071212084916000,20071212084916000,JCH-PC07401,demo,1,0,000000,444,056768****,9000000000,6,1132,null,000,null
244619,0000000513,5,1,20090402141451000,20090402141451000,20090402141451000,JCH-PC08775,demo,1,0,000000,555,056768****,9000000000,6,1110,null,Zst,null
244619,0000000513,6,1,20090402141005000,20090402141005000,20090402141005000,JCH-PC08775,demo,1,0,000000,666,056768****,0000000000,6,1110,null,Cat,null
244619,0000000513,7,1,20071212084916000,20071212084916000,20071212084916000,JCH-PC07401,demo,1,0,000000,777,056768****,0102020000,6,1132,null,000,null
244619,0000000513,8,1,20090402141451000,20090402141451000,20090402141451000,JCH-PC08775,demo,1,0,000000,888,056768****,0102020000,6,1110,null,Cat,null
244619,0000000513,9,1,20090402141005000,20090402141005000,20090402141005000,JCH-PC08775,demo,1,0,000000,999,056768****,0000000000,6,1110,null,000,null
244619,0000000513,10,1,20071212084916000,20071212084916000,20071212084916000,JCH-PC07401,demo,1,0,000000,000,056768****,0102020000,6,1132,null,Zst,null
244619,0000058053,1,1,20140310095241273,20140310095241273,20140310095241273,M-31281,tantou143,1,0,000000,080-0099-9900,08000999900,0000000000,2,担当１４３,ＭＥＣ,000,null
244619,0001026933,2,1,20140310155605231,20140310155753529,20140310155753529,M-29847,tantou77,0,0,null,0598-11-2222,0598112222,9000000000,1,担当７７,ＭＥＣ,000,null
244619,0001187333,10,1,20161019235059113,20161021162333067,20161021162333067,M-31332,tantou37,0,0,null,11111111111,11111111111,0000000000,1,担当３７,ＭＥＣ,000,null
244619,0001187333,16,1,20161027151056118,20161110092913025,20161110092913026,IE11WIN7,tantou37,1,0,null,1111111111111111,1111111111111111,0000000000,1,担当３７,ＭＥＣ,000,null
244619,0000280503,1,1,20140307160502388,20140307190625780,20140307190625780,M-31213,tantou25,0,0,000000,111,111,0000000000,1,担当２５,ＭＥＣ,000,null
244619,0000280503,2,1,20140307160509115,20140307160910870,20140307160910871,M-31213,tantou25,1,0,000000,222,222,0000000000,1,担当２５,ＭＥＣ,000,null
244619,0000280503,3,1,20140307160517536,20140307161033906,20140307161033907,M-31213,tantou25,1,0,000000,333,333,0000000000,1,担当２５,ＭＥＣ,Cat,null
244619,0000280503,4,1,20140307160526105,20140307161122901,20140307161122901,M-31213,tantou25,1,0,000000,444,444,9000000000,1,担当２５,ＭＥＣ,Cat,null
244619,0001097903,1,1,20180222180327212,20180222180327212,20180222180327212,M-31303,tantou140,1,0,null,(1234)56-7890,1234567890,0000000000,3,担当１４０,ＭＥＣ,000,null
244619,0001174673,1,1,20230830171220586,20230830171220586,20230830171220602,M-41780,tantou30,1,0,null,0123-45-6789,0123456789,0000000000,1,担当３０,ＭＥＣ,000,null
244619,0001174673,2,1,20230830171232683,20230830171232683,20230830171232683,M-41780,tantou30,1,0,null,2345-67-8901,2345678901,0000000000,2,担当３０,ＭＥＣ,000,null
244619,0001174673,3,1,20230830171307329,20230830171307329,20230830171307329,M-41780,tantou30,1,0,null,3456-78-9012,3456789012,0000000000,3,担当３０,ＭＥＣ,000,null
244619,0070109543,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0001037943,1,1,20120911164611364,20120911164611364,20120911164611364,M-29260,demo,1,0,null,0201212121****,0201212121****,0000000000,2,担当８０,ＭＥＣ,Fne,null
244619,0070109713,1,1,20100301000000000,20100301000000000,20100301000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070109763,1,1,20090603000000000,20090603000000000,20090603000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0080031403,1,1,20100407134052000,20100407134052000,20100407134052000,JCH-PC08768,demo,1,0,000000,072-870-****,072870****,0000000000,6,1079,null,null,null
244619,0001018353,1,1,20101119133836234,20101119133836234,20101119133836234,M-29389,demo,1,0,null,090-1234-****,0901234****,0000000000,2,担当５０,ＭＥＣ,Fjf,null
244619,0001020013,1,1,20110118135413781,20110118135413781,20110118135413781,M-29411,demo,1,0,null,000-2109-****,0002109****,0000000000,1,籔谷　季代,こども係２,Fkt,null
244619,0001026933,1,1,20110906112216390,20140310155800248,20140310155800248,M-29847,tantou77,0,0,null,09023451111,09023451111,0000000000,1,担当７７,ＭＥＣ,000,null
244619,0001027123,1,1,20110906112700281,20110906112700281,20110906112700281,M-29065,demo,1,0,null,0904567****,0904567****,0000000000,1,担当８６,ＭＥＣ,Fne,null
244619,0000242333,1,1,20111019161959484,20111019161959484,20111019162056062,M-29051,demo,0,0,000000,000-0000-****,0000000****,0000000000,1,担当７９,ＭＥＣ,Fkt,null
244619,0001023063,1,1,20110324135549697,20110325115609039,20110325115609039,M-10817,demo,1,0,null,055512349876****,055512349876****,0000000000,8,担当２９,ＭＥＣ,Fks,null
244619,0000054253,1,1,20111012172756382,20111012172756382,20111012172756382,M-29063,demo,1,0,000000,090-589****,09058****,0000000000,1,担当８５,ＭＥＣ,Fkt,null
244619,0020000813,1,1,20131220131517621,20170123102047059,20170123102047059,M-31313,tantou25,1,0,000000,123456789,123456789,9000000000,1,担当２５,ＭＥＣ,Cat,𠂉𠂢𠂤𠆢𡑭𡱖𤄃𦚰逌𪚲
244619,0001187333,9,1,20161018235226843,20161019233656424,20161019233656424,M-31332,tantou37,0,0,null,11111111111,11111111111,0000000000,1,担当３７,ＭＥＣ,000,null
244619,0001197843,1,1,20161011201544681,20161011201544681,20161011201544681,M-31332,tantou37,1,0,null,1234567890123456,1234567890123456,0000000000,2,担当３７,ＭＥＣ,000,ああああああああああああああああああ
244619,0001187333,3,1,20161018135219637,20161018135442019,20161018135442019,M-31332,tantou37,0,0,null,11111111111,11111111111,0000000000,1,担当３７,ＭＥＣ,000,null
244619,0001187333,5,1,20161018135518024,20161018140333752,20161018140333752,M-31332,tantou37,0,0,null,11111111111,11111111111,0000000000,1,担当３７,ＭＥＣ,000,null
244619,0001187333,7,1,20161018142346921,20161018161849846,20161018161849846,M-31332,tantou37,0,0,null,11111111111,11111111111,0000000000,1,担当３７,ＭＥＣ,000,null
244619,0001142993,3,1,20170705195710408,20170705200251760,20170705200251760,M-31205,tantou144,0,0,null,3212131,3212131,0000000000,1,担当１４４,ＭＥＣ,000,null
244619,0001187333,11,1,20161021175212678,20161027145952923,20161027145952923,IE11WIN7,tantou37,0,0,null,11111111112,11111111112,0000000000,2,担当３７,ＭＥＣ,000,null
244619,0000000003,5,1,20150831150908632,20190628091958652,20190628091958652,M-31169,tantou35,1,0,000000,111111,111111,0000000000,1,担当３５,ＭＥＣ,000,null
244619,0001187333,2,1,20161017232808464,20161017232926355,20161017232926355,M-31332,tantou37,0,0,null,11111111112,11111111112,0000000000,1,担当３７,ＭＥＣ,000,あｓだｓｄ
244619,0001187333,1,1,20161013154432775,20161018134341775,20161018134341775,M-31332,tantou37,0,0,null,11111111111,11111111111,0000000000,2,担当３７,ＭＥＣ,000,null
244619,0001187333,14,1,20161027124132372,20161027124857450,20161027124857450,M-31332,tantou37,0,0,null,1234567890123456,1234567890123456,0000000000,6,担当３７,ＭＥＣ,000,null
244619,0001220713,1,1,20180222181109457,20180222181109457,20180222181109457,M-31303,tantou140,1,0,null,1234-56789-0,1234567890,0000000000,H,担当１４０,ＭＥＣ,000,null
244619,0000304953,2,1,20171025145534392,20171025150026952,20171025150026952,M-29848,tantou66,1,0,000000,012-3456-7890,01234567890,0000000000,3,担当６６,ＭＥＣ,000,null
244619,0000295093,1,1,20160531110107601,20160531110107601,20160531110107601,M-29411,tantou34,1,0,000000,0598513515,0598513515,0000000000,1,担当３４,ＭＥＣ,000,null
244619,0005802253,1,1,20150703133215129,20150703133215129,20150703133215129,M-31256,tantou106,1,0,000000,08099996666,08099996666,0000000000,1,担当１０６,ＭＥＣ,000,ああああ
244619,0000015883,1,1,20161028140505598,20161028140505598,20161028140505598,M-31332,tantou37,1,0,000000,11111111111,11111111111,0000000000,1,担当３７,ＭＥＣ,000,null
244619,0001177893,1,1,20161221161016711,20161221161016711,20161221161016711,M-31332,tantou37,1,0,null,1111111111111111,1111111111111111,0000000000,X,担当３７,ＭＥＣ,000,ああああああああああ
244619,0001017683,1,1,20160531105812432,20160531105812432,20160531105812432,M-29411,tantou34,1,0,null,0598513515,0598513515,0000000000,1,担当３４,ＭＥＣ,000,null
244619,0001187333,13,1,20161025201216319,20161027123750914,20161027123750914,M-31332,tantou37,0,0,null,1234567890123456,1234567890123456,0000000000,2,担当３７,ＭＥＣ,000,null
244619,0007019203,1,1,20190131000000000,20190131000000000,20190131085256971,M-31302,tantou141,1,0,000000,0598-000-000,0598000000,0000000000,1,CatS_5810一括取込,ＭＥＣ,Cat,null
244619,0000000003,4,1,20150408105326060,20150408105326060,20150408105326060,M-31302,tantou141,1,0,000000,1234567890123456,1234567890123456,0000000000,2,担当１４１,ＭＥＣ,Yss,null
244619,0001187333,8,1,20161018183307397,20161018233947094,20161018233947094,M-31332,tantou37,0,0,null,11111111111,11111111111,0000000000,1,担当３７,ＭＥＣ,000,null
244619,0001186523,1,1,20170428151843862,20170428151843862,20170428151843862,M-31311,tantou51,1,0,null,0598-51-3588,0598513588,0000000000,6,担当５１,ＭＥＣ,000,null
244619,0001181793,1,1,20151130185957139,20151130190013710,20151130190013710,M-31311,tantou51,1,0,null,112233445566,112233445566,0000000000,1,担当５１,ＭＥＣ,000,null
244619,0007019823,1,1,20190306000000000,20190306000000000,20190306153557559,M-31302,tantou141,1,0,000000,0598-000-000,0598000000,0000000000,1,CatS_5810一括取込,ＭＥＣ,Cat,null
244619,0007019793,1,1,20190306000000000,20190306000000000,20190306152254079,M-31302,tantou141,1,0,000000,0598-000-000,0598000000,0000000000,1,CatS_5810一括取込,ＭＥＣ,Cat,null
244619,0001142993,2,1,20161124094448001,20161124094448001,20161124094448001,M-31205,tantou144,1,0,null,0598-51-3511,0598513511,0000000000,1,担当１４４,ＭＥＣ,000,null
244619,0001220683,1,1,20180219164051078,20180219164051078,20180219164051078,M-29854,tantou139,1,0,null,1234567890,1234567890,0000000000,2,担当１３９,ＭＥＣ,000,null
244619,0000272293,1,1,20190618162257693,20190618162257693,20190618162257693,M-41159,tantou66,1,0,000000,123-4567-8901,12345678901,0000000000,1,担当６６,ＭＥＣ,000,null
244619,0005802873,1,1,20140507120000000,20140507120000000,20140507120000000,M-29454,MEC,1,0,000000,080-3463-9554,08034639554,0000000000,X,ＭＥＣ,ＭＥＣ,000,テスト
244619,0000092203,1,1,20140507120000000,20140507120000000,20140507120000000,M-29454,MEC,1,0,000000,090-0000-0004,09000000004,0000000000,X,ＭＥＣ,ＭＥＣ,000,テスト
244619,0000082933,1,1,20140522091238709,20140522091238709,20140522091238709,M-29856,tantou89,1,0,000000,0598223333,0598223333,0000000000,1,担当８９,ＭＥＣ,000,null
244619,0005801583,1,1,20140701200547625,20140701200547625,20140701200547625,M-29448,54,1,0,000000,2345354535,2345354535,0000000000,1,担当５４,ＭＥＣ,000,null
244619,0005801583,2,1,20140701200614954,20140701200614954,20140701200614954,M-29448,54,1,0,000000,56523453245,56523453245,0000000000,1,担当５４,ＭＥＣ,000,null
244619,0005801583,3,1,20140701200916429,20140701200916429,20140701200916429,M-29448,54,1,0,000000,563453535435,563453535435,0000000000,1,担当５４,ＭＥＣ,000,null
244619,0000084943,2,1,20140701201032760,20140701201032760,20140701201032760,M-29448,54,1,0,000000,324,324,0000000000,1,担当５４,ＭＥＣ,000,null
