JICHTICD,KOJINNO,DNWNOID,RIREKINO,SHKTURKGYUMNCHJ,KUSNGYUMNCHJ,KUSNSYSTEMNCHJ,KUSNCOMPMI,KUSNUSERID,YUKOFLAG,KSSIJOUTI,KYUJCHTICD,DNWNO,HNSHUDNWNO,KUKISHZKID,DNWNOKBN,USERMI,SHZKMI,GYUMID,BKU_60
244619,0070109616,1,1,20100511000000000,20100511000000000,20100511000000000,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0070105646,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070105696,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070105816,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070105866,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106016,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106066,1,1,20091030000000000,20091030000000000,20091030000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106896,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107096,1,1,20090512000000000,20090512000000000,20090512000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107216,1,1,20091203000000000,20091203000000000,20091203000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107266,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107436,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107486,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107606,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107656,1,1,20090413000000000,20090413000000000,20090413000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0005121596,1,1,20050526000000000,20050526000000000,20050526000000000,MEC,demo,1,0,000000,0598-28-****,059828****,0000000000,6,tamaki-town,null,null,null
244619,0005125736,1,1,20100409102854000,20100409102854000,20100409102854000,JCH-PC08768,demo,1,0,000000,096-363-****,096363****,0000000000,6,1079,null,null,null
244619,0005132236,1,1,20090415123255000,20090415123255000,20090415123255000,JCH-PC08768,demo,1,0,000000,06-4706-****,064706****,0000000000,6,1088,null,null,null
244619,0070100036,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070100086,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070100256,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070108416,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070108466,1,1,20090413000000000,20090413000000000,20090413000000000,tousho,demo,1,0,000000,-****-****,********,0000000000,A,tousho,null,null,null
244619,0070108806,1,1,20100427000000000,20100427000000000,20100427000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070108856,1,1,20091201000000000,20091201000000000,20091201000000000,tousho,demo,1,0,000000,-****-****,********,0000000000,A,tousho,null,null,null
244619,0070109006,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0070109056,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070109226,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0070109276,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0070106236,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106286,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106456,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070108026,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0070108076,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0070108246,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070108296,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0001014236,1,1,20100625123705000,20100625123705000,20100625123705000,JCH-PC08776,demo,1,0,000000,0598-29-****,059829****,0000000000,6,1054,null,null,null
244619,0005059486,1,1,20080418204132000,20080418204132000,20080418204132000,JCH-PC12723,demo,1,0,000000,0596-22-****,059622****,0000000000,6,1132,null,null,null
244619,0070106676,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106846,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0000028436,1,1,20090417123939000,20090417123939000,20090417123939000,JCH-PC08758,demo,1,0,000000,58-****,58****,0000000000,6,1110,null,null,null
244619,0070105426,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070105476,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0000084676,1,3,20070820144900000,20070820144900000,20070820144900000,JCH-PC08776,demo,1,0,000000,0596-58-****,059658****,0000000000,6,1096,null,null,null
244619,0000094386,1,1,20061115000000000,20061115000000000,20061115000000000,MEC,demo,1,0,000000,24-****,24****,0000000000,6,tamaki-town,null,null,null
244619,0000111776,1,1,20080122084933000,20080122084933000,20080122084933000,JCH-PC08776,demo,1,0,000000,0596-58-****,059658****,0000000000,6,1096,null,null,null
244619,0000141636,1,1,20080307112913000,20080307112913000,20080307112913000,JCH-PC08776,demo,1,0,000000,0596-58-****,059658****,0000000000,6,1096,null,null,null
244619,0000321016,1,1,20061212000000000,20061212000000000,20061212000000000,MEC,demo,1,0,000000,0904447****,0904447****,0000000000,6,tamaki-town,null,null,null
244619,0000322486,1,1,20090413095953000,20090413095953000,20090413095953000,JCH-PC08775,demo,1,0,000000,0574-65-****,057465****,0000000000,6,1110,null,null,null
244619,0070100696,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0001156136,1,1,20161024174409245,20161024174717024,20161024174717024,M-31332,tantou37,0,0,null,11111111111,11111111111,0000000000,1,担当３７,ＭＥＣ,000,null
244619,0007020066,1,1,20190307000000000,20190307000000000,20190307095229072,M-31302,tantou141,1,0,000000,090-0001-0001,09000010001,0000000000,2,CatS_5800一括取込,ＭＥＣ,Cat,null
244619,0070108466,3,1,20130809180808296,20130809180808296,20130809180808296,M-29841,msoonishi,1,0,000000,1234,1234,0000000000,1,大西　正紀,市民税,Zhj,１１１１
244619,0070108466,2,1,20130409164459038,20130409164459038,20130409164553694,M-29841,demo,0,0,000000,123456****,123456****,0000000000,1,大西　正紀,市民税,Zhj,null
244619,0070108466,4,1,20130809181029250,20130809181029250,20130809181029250,M-29841,tantou73,1,0,000000,2345,2345,0000000000,1,担当７３,ＭＥＣ,Zhj,あああ
244619,0005133606,1,1,20121015180913125,20121015181455562,20121015181455562,M-29848,demo,1,0,000000,090-1234-123****,0901234123****,0000000000,2,担当６６,ＭＥＣ,Zke,null
244619,0001016946,1,1,20131217101025243,20131217101354873,20131217101354873,M-31271,hyanase,1,0,null,0598-22-2222,0598222222,0000000000,1,柳瀬　英司,保育係,Zst,収納
244619,0001016946,2,1,20131217101316466,20131217101430625,20131217101430625,M-31271,hyanase,1,0,null,0598-33-3333,0598333333,0000000000,1,柳瀬　英司,保育係,Cat,宛名
244619,0001026976,1,1,20140310160317615,20140310160359585,20140310160359585,M-29847,tantou77,1,0,null,0598-22-5555,0598225555,0000000000,1,担当７７,ＭＥＣ,000,null
244619,0001168436,1,1,20150616205203569,20170509172435039,20170509172435039,M-31311,tantou51,1,0,null,1111-1231-35,1111123135,0000000000,X,担当５１,ＭＥＣ,000,null
244619,0000248876,6,1,20220907152354798,20220907152543592,20220907152543592,M-50599,tantou34,1,0,000000,070-2222-3333,07022223333,0000000000,1,担当３４,ＭＥＣ,000,null
244619,0070109446,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0070109496,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0001037846,2,1,20120911183056460,20120911183056460,20120911183056460,M-29260,demo,1,0,null,333336666666****,333336666666****,0000000000,1,担当８０,ＭＥＣ,Fne,null
244619,0000208816,1,1,20130117090055421,20130215192641421,20130215192641421,M-29858,demo,1,0,000000,123-456-****,123456****,0000000000,3,担当８２,ＭＥＣ,Cat,null
244619,0000208816,2,1,20130117090055421,20130117090055421,20130117090055421,M-29055,demo,1,0,000000,123-456-****,123456****,9000000000,1,担当８２,ＭＥＣ,Zst,null
244619,0070109886,1,1,20100602000000000,20100602000000000,20100602000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0001020056,1,1,20110118134941265,20110118134941265,20110118134941265,M-29411,demo,1,0,null,000-1234-****,0001234****,0000000000,1,籔谷　季代,こども係２,Fkt,null
244619,0001037366,1,1,20111020100824140,20111020100824140,20111020100824140,M-29852,demo,1,0,null,1111-22-****,111122****,0000000000,1,担当３０,ＭＥＣ,Cat,null
244619,0000008016,1,1,20111128162814890,20111128162814890,20111128162814906,M-10827,demo,1,0,000000,00000****,00000****,9000000000,1,担当３５,ＭＥＣ,Fks,null
244619,0005127136,1,1,20110615140628346,20110615140628346,20110615140628361,M-29274-M01,demo,1,0,000000,123423****,123423****,0000000000,1,担当１４３,ＭＥＣ,Zke,null
244619,0005129586,1,1,20110624120853505,20110624121452802,20110624121452802,M-29842,demo,1,0,000000,123****,123****,0000000000,1,担当６８,ＭＥＣ,Zko,null
244619,0001027026,1,1,20110906112312375,20110906112312375,20110906112312375,M-29065,demo,1,0,null,0903456****,0903456****,0000000000,1,担当８６,ＭＥＣ,Fne,null
244619,0000008016,2,1,20111128162855687,20111128162855687,20111128162855687,M-10827,demo,1,0,000000,090-44444444****,09044444444****,9000000000,1,担当３５,ＭＥＣ,Fks,null
244619,0001016156,1,1,20111129152903015,20111129152903015,20111129152903015,M-29274-M01,demo,1,0,null,000-0000-****,0000000****,0000000000,8,担当１４３,ＭＥＣ,Zke,null
244619,0001043056,1,1,20120411144549180,20120411144549180,20120411144549180,M-29278,demo,1,0,null,0000-2222-33****,0000222233****,0000000000,8,担当１４１,ＭＥＣ,Fkt,null
244619,0001037846,1,1,20120423105123360,20120423105123360,20120423105123360,M-29063-M01,demo,1,0,null,0201564****,0201564****,0000000000,1,担当８５,ＭＥＣ,Fne,null
244619,0000107656,1,1,20111212205608582,20111212205608582,20111212205608582,M-10291,demo,1,0,000000,0598-11-****,059811****,0000000000,1,担当４９,ＭＥＣ,Fks,null
244619,0000118516,3,1,20151209142609452,20151209142621449,20151209142621449,M-31200,tantou118,0,0,000000,999999999999999,999999999999999,0000000000,1,担当１１８,ＭＥＣ,000,null
244619,0000126486,1,1,20220719115951310,20220719115951310,20220719115951311,M-50623,tantou56,1,0,000000,09012345678,09012345678,0000000000,2,担当５６,ＭＥＣ,000,null
244619,0001096826,1,1,20160826140532481,20160826143915332,20160826143915332,M-31302,tantou141,1,0,null,21-1870,211870,0000000000,1,担当１４１,ＭＥＣ,000,null
244619,0001096826,2,1,20160826140826631,20160826143855984,20160826143855984,M-31302,tantou141,1,0,null,123334566,123334566,9000000000,1,担当１４１,ＭＥＣ,Cat,null
244619,0001096826,3,1,20160826143757614,20160826143824569,20160826143824569,M-31302,tantou141,1,0,null,1245678952,1245678952,0000000000,1,担当１４１,ＭＥＣ,000,null
244619,0008003386,1,1,20190306000000000,20190306000000000,20190306200523172,M-31302,tantou141,1,0,000000,090-0001-0001,09000010001,0000000000,2,CatS_5800一括取込,ＭＥＣ,Cat,null
244619,0001219286,1,1,20191011163135889,20191011163135889,20191011163135889,M-36807,mecfull,1,0,null,00011112222,00011112222,0000000000,1,担当者,ＭＥＣ,000,null
244619,0001038796,3,1,20190130094108151,20190130094108151,20190130094108151,M-41161,tantou105,1,0,null,0101010101,0101010101,0000000000,1,担当１０５,ＭＥＣ,000,テスト用
244619,0001038796,2,1,20190130085458787,20190130085506672,20190130085506672,M-41161,tantou105,0,0,null,0000000000,0000000000,0000000000,1,担当１０５,ＭＥＣ,000,テスト
244619,0001221116,1,1,20180219163441043,20180219163441043,20180219163441044,M-31303,tantou140,1,0,null,059012345243,059012345243,0000000000,2,担当１４０,ＭＥＣ,000,null
244619,0001025066,1,1,20150701180009856,20160709155238184,20160709155238184,M-29448,54,1,0,null,010100111314,010100111314,0000000000,4,担当５４,ＭＥＣ,000,備考(60文字以内)
244619,0000017306,1,1,20161025133134285,20161025133134285,20161025133134285,M-31332,tantou37,1,0,000000,11111111112,11111111112,0000000000,1,担当３７,ＭＥＣ,000,null
244619,0000248876,5,1,20220907145237394,20220907150818825,20220907150818825,M-50599,tantou34,0,0,000000,090-1111-2222,09011112222,0000000000,1,担当３４,ＭＥＣ,Fjf,null
244619,0001038796,4,1,20190131161553811,20190131161602347,20190131161602347,M-41161,tantou105,0,0,null,----------------,null,0000000000,1,担当１０５,ＭＥＣ,000,null
244619,0001167936,1,1,20170711153841866,20170711153841866,20170711153841866,M-31230,tantou57,1,0,null,999-999-9999,9999999999,0000000000,1,担当５７,ＭＥＣ,000,null
244619,0001127926,1,1,20151203093244086,20151203093244086,20151203093244086,IE11WIN7,tantou118,1,0,null,123456789,123456789,0000000000,1,担当１１８,ＭＥＣ,000,null
244619,0001042076,1,1,20150307123402630,20150307144839066,20150307144839066,M-31213,tantou25,1,0,null,234,234,0000000000,1,担当２５,ＭＥＣ,000,null
244619,0001042076,3,1,20150307151744564,20150307151744564,20150307151744564,M-31213,tantou25,1,0,null,333,333,0000000000,1,担当２５,ＭＥＣ,Yss,null
244619,0001025066,3,1,20150703181607893,20150703181607893,20150703181607893,M-31256,tantou106,1,0,null,08099996666,08099996666,0000000000,1,担当１０６,ＭＥＣ,000,null
244619,0001057456,1,1,20170509171230821,20170509174530451,20170509174530451,M-31311,tantou51,1,0,null,081-2320-598,0812320598,0000000000,X,担当５１,ＭＥＣ,000,null
244619,0007019866,1,1,20190306000000000,20190306000000000,20190306154943411,M-31302,tantou141,1,0,000000,0598-000-000,0598000000,0000000000,1,CatS_5810一括取込,ＭＥＣ,Cat,null
244619,0005129976,1,1,20170707114605615,20170707114605615,20170707114605615,M-31208,tantou26,1,0,000000,010-1234-5678,01012345678,0000000000,2,担当２６,ＭＥＣ,000,null
244619,0000118516,2,1,20151209142554164,20151209142554164,20151209142554164,M-31200,tantou118,1,0,000000,99999999999999,99999999999999,0000000000,1,担当１１８,ＭＥＣ,000,null
244619,0001038796,1,1,20190125090222190,20190125090301360,20190125090301360,M-41161,tantou105,0,0,null,19999999999,19999999999,9000000000,1,担当１０５,ＭＥＣ,000,テスト用
244619,0000118516,1,1,20151209115830369,20151209142419347,20151209142419347,M-31200,tantou118,1,0,000000,9999999999999,9999999999999,0000000000,1,担当１１８,ＭＥＣ,000,ＭＡＸ桁
244619,0007001886,1,1,20230216093054432,20230216093054432,20230216093054432,M-41780,tantou30,1,0,000000,0123-45-6789,0123456789,0000000000,1,担当３０,ＭＥＣ,000,null
244619,0001154176,1,1,20140729170701259,20140729170701259,20140729170701259,M-31175,tantou80,1,0,null,08034466599,08034466599,0000000000,1,担当８０,ＭＥＣ,000,null
244619,0005802296,1,1,20140712222152626,20140712222152626,20140712222152626,M-29854,tantou139,1,0,null,0987-65-4321,0987654321,0000000000,1,担当１３９,ＭＥＣ,000,null
244619,0001138146,1,1,20140806201207191,20140806201207191,20140806201207191,M-31176,tantou43,1,0,null,889999,889999,0000000000,1,担当４３,ＭＥＣ,000,null
244619,0001026976,2,1,20140310160317615,20140310160359585,20140310160359585,M-29847,tantou77,1,0,null,0598-22-5577,0598225555,0000000000,X,担当８２,ＭＥＣ,000,テスト
244619,0000241866,1,1,20141203113626879,20141203113626879,20141203113626879,M-31209,tantou82,1,0,000000,0123-987-6543,01239876543,0000000000,X,担当８２,ＭＥＣ,Cat,住基以外
244619,0000241866,2,1,20141203113653708,20141203113653708,20141203113653708,M-31209,tantou82,1,0,000000,0120-654-3210,01206543210,0000000000,X,担当８２,ＭＥＣ,Cat,H25住基
244619,0000219386,1,1,20141202165801800,20141202165801800,20141202165801800,M-31277,tantou28,1,0,000000,123-435,123435,0000000000,2,担当２８,ＭＥＣ,000,null
244619,0000147056,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,0598-30-6440,0598306440,0000000000,X,移行,滞納,000,移行（国保）Ｈ250215登録
244619,0000152106,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,03-5313-5683,0353135683,0000000000,X,移行,滞納,000,移行（宛名）Ｈ210625登録
244619,0000152986,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,0595-64-1662,0595641662,0000000000,X,移行,滞納,000,移行（宛名）Ｈ251017登録
244619,0000153136,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,0598-22-0649,0598220649,0000000000,X,移行,滞納,000,移行（宛名）Ｈ251019登録
244619,0000163286,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,059-380-1175,0593801175,0000000000,X,移行,滞納,000,移行（宛名）Ｈ221115登録
244619,0000207226,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,090-6087-5320,09060875320,0000000000,X,移行,滞納,000,移行（軽自）Ｈ230204登録
244619,0000207276,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,31-2334,312334,0000000000,X,移行,滞納,000,移行（国保）Ｈ231027登録
244619,0000212766,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,28-3526,283526,0000000000,X,移行,滞納,000,移行（送付先）Ｈ230613登録
244619,0000234196,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,0596-28-5393,0596285393,0000000000,X,移行,滞納,000,移行（宛名）Ｈ250906登録
244619,0000237526,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,090-6360-0011,09063600011,0000000000,X,移行,滞納,000,移行（軽自）Ｈ231215登録
244619,0000244636,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,080-3651-9734,08036519734,0000000000,X,移行,滞納,000,移行（軽自）Ｈ251213登録
244619,0000247896,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,059-227-6555,0592276555,0000000000,X,移行,滞納,000,移行（宛名）Ｈ240206登録
244619,0000251306,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,052-586-1166,0525861166,0000000000,X,移行,滞納,000,移行（送付先）Ｈ251108登録
244619,0000253366,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,059-359-0333,0593590333,0000000000,X,移行,滞納,000,移行（宛名）Ｈ240113登録
244619,0000258976,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,052-731-2832,0527312832,0000000000,X,移行,滞納,000,移行（法人）Ｈ250924登録
244619,0000265426,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,21-6092,216092,0000000000,X,移行,滞納,000,移行（軽自）Ｈ240426登録
244619,0000267656,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,28-6080,286080,0000000000,X,移行,滞納,000,移行（国保）Ｈ221110登録
244619,0000272706,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,06-6125-2074,0661252074,0000000000,X,移行,滞納,000,移行（法人）Ｈ251004登録
244619,0005013276,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,042-776-5860,0427765860,0000000000,X,移行,滞納,000,移行（送付先）Ｈ220326登録
244619,0005020556,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,0593-31-0111,0593310111,0000000000,X,移行,滞納,000,移行（宛名）Ｈ251016登録
244619,0005050296,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,05984-2-3795,0598423795,0000000000,X,移行,滞納,000,移行（宛名）Ｈ241015登録
