JICHTICD,KOJINNO,DNWNOID,RIREKINO,SHKTURKGYUMNCHJ,KUSNGYUMNCHJ,KUSNSYSTEMNCHJ,KUSNCOMPMI,KUSNUSERID,YUKOFLAG,KSSIJOUTI,KYUJCHTICD,DNWNO,HNSHUDNWNO,KUKISHZKID,DNWNOKBN,USERMI,SHZKMI,GYUMID,BKU_60
244619,0070109705,1,1,20100119000000000,20100119000000000,20100119000000000,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0070105515,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070105785,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070105955,1,1,20090406000000000,20090406000000000,20090406000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106105,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106155,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106985,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,056-****-****,056********,0000000000,A,tousho,null,null,null
244619,0070107135,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107185,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107305,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107575,1,1,20090406000000000,20090406000000000,20090406000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107745,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0005126855,1,1,20080130172747000,20080130172747000,20080130172747000,JCH-PC08769,demo,1,0,000000,078-366-****,078366****,0000000000,6,1078,null,null,null
244619,0005133745,1,1,20090703150427000,20090703150427000,20090703150427000,JCH-PC08768,demo,1,0,000000,0596-20-****,059620****,0000000000,6,1088,null,null,null
244619,0070100175,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0070100395,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070100515,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0000303795,1,1,20120613162719296,20120613162719296,20120613162719296,M-29856,demo,1,0,000000,03-200-****,03200****,0000000000,1,担当８９,ＭＥＣ,Fho,null
244619,0001020765,1,1,20110218100200562,20110218100200562,20110218100200562,EAD2DEMOCL1,demo,1,0,null,000-011-****,000011****,0000000000,1,籔谷　季代,こども係２,Fkt,null
244619,0070108385,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070108555,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070108725,1,1,20091030000000000,20091030000000000,20091030000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070108775,1,1,20090710000000000,20090710000000000,20090710000000000,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0070108945,1,1,20100405000000000,20100405000000000,20100405000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070108995,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0070109315,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,22--****-****,22********,0000000000,A,tousho,null,null,null
244619,0070106325,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106375,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106595,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107795,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107965,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,-****-****,********,0000000000,A,tousho,null,null,null
244619,0070108115,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0070108165,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0070108335,1,1,20091125000000000,20091125000000000,20091125000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0005035305,1,1,20030224000000000,20030224000000000,20030224000000000,MEC,demo,1,0,000000,03-5652-****,035652****,0000000000,6,tamaki-town,null,null,null
244619,0005068865,1,1,20060502000000000,20060502000000000,20060502000000000,MEC,demo,1,0,000000,0596-58-****,059658****,0000000000,6,tamaki-town,null,null,null
244619,0005114745,1,1,20080509165003000,20080509165003000,20080509165003000,JCH-PC12723,demo,1,0,000000,045-622-****,045622****,0000000000,6,1132,null,null,null
244619,0070106765,1,1,20091103000000000,20091103000000000,20091103000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0000004305,1,1,20090512162549000,20090512162549000,20090512162549000,JCH-PC07401,demo,1,0,000000,090-4424-****,0904424****,0000000000,6,1092,null,null,null
244619,0000004305,2,1,20090512162524000,20090512162524000,20090512162524000,JCH-PC07401,demo,1,0,000000,0471-68-****,047168****,0000000000,6,1092,null,null,null
244619,0000004305,3,1,20080222131856000,20080222131856000,20080222131856000,JCH-PC08776,demo,1,0,000000,080-3073-****,0803073****,0000000000,6,1096,null,null,null
244619,0000004305,4,2,20090512162524000,20090512162524000,20090512162524000,JCH-PC07401,demo,1,0,000000,090-4424-****,0904424****,0000000000,6,1092,null,null,null
244619,0000012885,1,1,20080122084315000,20080122084315000,20080122084315000,JCH-PC08776,demo,1,0,000000,0596-58-****,059658****,0000000000,6,1096,null,null,null
244619,0000037255,1,1,20050922000000000,20050922000000000,20050922000000000,MEC,demo,1,0,000000,0596-58-****,059658****,0000000000,6,tamaki-town,null,null,null
244619,0000037255,2,1,20050922000000000,20050922000000000,20050922000000000,MEC,demo,1,0,000000,0596-58-****,059658****,0000000000,6,tamaki-town,null,null,null
244619,0000038845,1,1,20030917000000000,20030917000000000,20030917000000000,MEC,demo,1,0,000000,0598-26-****,059826****,0000000000,6,tamaki-town,null,null,null
244619,0000043385,1,1,20080419112155000,20080419112155000,20080419112155000,JCH-PC12723,demo,1,0,000000,0594-48-****,059448****,0000000000,6,1132,null,null,null
244619,0000043385,2,1,20060302000000000,20060302000000000,20060302000000000,MEC,demo,1,0,000000,0594-48-****,059448****,0000000000,6,tamaki-town,null,null,null
244619,0000047525,1,1,20071016172741000,20071016172741000,20071016172741000,JCH-PC08776,demo,1,0,000000,0596-36-****,059636****,0000000000,6,1096,null,null,null
244619,0000047525,2,1,20071016172757000,20071016172757000,20071016172757000,JCH-PC08776,demo,1,0,000000,0596-36-****,059636****,0000000000,6,1096,null,null,null
244619,0000061795,1,1,20070320000000000,20070320000000000,20070320000000000,MEC,demo,1,0,000000,0593-32-****,059332****,0000000000,6,tamaki-town,null,null,null
244619,0000061795,2,1,20070320000000000,20070320000000000,20070320000000000,MEC,demo,1,0,000000,0593-32-****,059332****,0000000000,6,tamaki-town,null,null,null
244619,0000064345,1,1,20080409175536000,20080409175536000,20080409175536000,JCH-PC08774,demo,1,0,000000,0596-58-****,059658****,0000000000,6,1132,null,null,null
244619,0000064345,2,1,20071206100809000,20071206100809000,20071206100809000,JCH-PC08776,demo,1,0,000000,0596-58-****,059658****,0000000000,6,1086,null,null,null
244619,0000151215,1,2,20070814163148000,20070814163148000,20070814163148000,JCH-PC07401,demo,0,0,000000,58-****,58****,0000000000,6,1132,null,null,null
244619,0000153615,1,1,20080902094111000,20080902094111000,20080902094111000,JCH-PC07401,demo,1,0,000000,0596-37-****,059637****,0000000000,6,1092,null,null,null
244619,0000153615,2,1,20080902094046000,20080902094046000,20080902094046000,JCH-PC07401,demo,1,0,000000,0596-37-****,059637****,0000000000,6,1092,null,null,null
244619,0000153615,3,1,20061129000000000,20061129000000000,20061129000000000,MEC,demo,1,0,000000,0596-37-****,059637****,0000000000,6,tamaki-town,null,null,null
244619,0000223595,1,1,20081014083808000,20081014083808000,20081014083808000,JCH-PC07401,demo,1,0,000000,0596-39-****,059639****,0000000000,6,1092,null,null,null
244619,0000223595,2,1,20080318140112000,20080318140112000,20080318140112000,JCH-PC08776,demo,1,0,000000,0596-58-****,059658****,0000000000,6,1096,null,null,null
244619,0000229525,1,1,20090209150500000,20090209150500000,20090209150500000,JCH-PC07401,demo,1,0,000000,58-****,58****,0000000000,6,1092,null,null,null
244619,0000229525,2,1,20090209150500000,20090209150500000,20090209150500000,JCH-PC07401,demo,1,0,000000,58-****,58****,0000000000,6,1092,null,null,null
244619,0000229525,3,1,20090206125831000,20090206125831000,20090206125831000,JCH-PC12749,demo,1,0,000000,58-****,58****,0000000000,6,1054,null,null,null
244619,0000233035,1,1,20050622000000000,20050622000000000,20050622000000000,MEC,demo,1,0,000000,0599-33-****,059933****,0000000000,6,tamaki-town,null,null,null
244619,0000233035,2,1,20090428163003000,20090428163003000,20090428163003000,JCH-PC07401,demo,1,0,000000,0599-33-****,059933****,0000000000,6,1092,null,null,null
244619,0000233695,1,1,20090511193358000,20090511193358000,20090511193358000,JCH-PC12723,demo,1,0,000000,090-2922-****,0902922****,0000000000,6,1132,null,null,null
244619,0000247155,1,1,20050524000000000,20050524000000000,20050524000000000,MEC,demo,1,0,000000,58-****,58****,0000000000,6,tamaki-town,null,null,null
244619,0000248575,1,1,20070613112721000,20070613112721000,20070613112721000,JCH-PC08776,demo,1,0,000000,0596-58-****,059658****,0000000000,7,1096,null,11 ,null
244619,0000248575,2,2,20070613114814000,20070613114814000,20070613114814000,JCH-PC12749,demo,1,0,000000,58-****,58****,0000000000,7,1110,null,11 ,null
244619,0000255465,1,1,20090501144131000,20090501144131000,20090501144131000,JCH-PC08768,demo,1,0,000000,0598-28-****,059828****,0000000000,6,1088,null,null,null
244619,0000255465,2,2,20090501144046000,20090501144046000,20090501144046000,JCH-PC08768,demo,1,0,000000,0598-28-****,059828****,0000000000,6,1088,null,null,null
244619,0000255635,1,1,20080630112723000,20080630112723000,20080630112723000,JCH-PC12723,demo,1,0,000000,03-3411-****,033411****,0000000000,6,1132,null,null,null
244619,0000261325,1,1,20020704000000000,20020704000000000,20020704000000000,MEC,demo,1,0,000000,0596-58-****,059658****,0000000000,6,tamaki-town,null,null,null
244619,0000301345,1,1,20060426000000000,20060426000000000,20060426000000000,MEC,demo,1,0,000000,0905111****,0905111****,0000000000,6,tamaki-town,null,null,null
244619,0005135925,3,1,20150831143508867,20150831150544625,20150831150544625,M-31302,tantou141,1,0,000000,2222222222,2222222222,0000000000,1,担当１４１,ＭＥＣ,000,null
244619,0000001585,2,1,20151201215221003,20151201215221003,20151201215221003,IE11WIN7,tantou51,1,0,000000,9999999999988888,9999999999988888,0000000000,1,担当５１,ＭＥＣ,000,null
244619,0007019165,1,1,20190130000000000,20190130000000000,20190130165953280,M-31302,tantou141,1,0,000000,090-0000-0000,09000000000,0000000000,2,CatS_5800一括取込,ＭＥＣ,Cat,null
244619,0007020015,1,1,20190307000000000,20190307000000000,20190307093037723,M-31302,tantou141,1,0,000000,090-0000-0000,09000000000,0000000000,2,CatS_5800一括取込,ＭＥＣ,Cat,null
244619,0007020155,1,1,20190307000000000,20190307000000000,20190307112032053,M-31302,tantou141,1,0,000000,0598-000-000,0598000000,0000000000,1,CatS_5810一括取込,ＭＥＣ,Cat,null
244619,0007011385,1,1,20130828181137625,20130828181221062,20130828181221062,M-31229,tantou57,1,0,000000,0555123456,0555123456,0000000000,3,担当５７,ＭＥＣ,Cat,null
244619,0001036335,6,1,20140307172032522,20140307172032522,20140307172032522,M-31168,tantou41,1,0,null,1111111111111111,1111111111111111,0000000000,1,担当４１,ＭＥＣ,000,5555555555555555555
244619,0001036335,1,1,20140307163412617,20140307163412617,20140307164004898,M-31168,tantou41,0,0,null,1,1,0000000000,1,担当４１,ＭＥＣ,000,null
244619,0001036335,3,1,20140307163439496,20140307163439496,20140307164517493,M-31168,tantou41,0,0,null,3,3,9000000000,1,担当４１,ＭＥＣ,000,null
244619,0001036335,4,1,20140307163454534,20140307163454534,20140307164619628,M-31168,tantou41,0,0,null,4,4,0000000000,1,担当４１,ＭＥＣ,Jkr,null
244619,0000000505,1,1,20080417142714000,20140307154706601,20140307154706601,M-31213,tantou25,1,0,000000,111,111,0000000000,1,担当２５,ＭＥＣ,000,null
244619,0000000505,2,1,20080417142714000,20140307134421357,20140307134421357,M-31213,tantou25,1,0,000000,222,222,0000000000,1,担当２５,ＭＥＣ,000,null
244619,0000000505,3,1,20080417142714000,20140307152117206,20140307152117206,M-31213,tantou25,1,0,000000,333,333,9000000000,1,担当２５,ＭＥＣ,000,null
244619,0000000505,4,1,20080417142714000,20140307135139033,20140307135139033,M-31213,tantou25,1,0,000000,444,444,0000000000,1,担当２５,ＭＥＣ,Zst,null
244619,0000000505,5,1,20080417142714000,20080417142714000,20080417142714000,JCH-PC08758,demo,1,0,000000,555,555,9000000000,1,null,null,Zst,null
244619,0000000505,6,1,20080417142714000,20080417142714000,20080417142714000,JCH-PC08758,demo,1,0,000000,666,666,0102020000,1,null,null,000,null
244619,0000000505,7,1,20080417142714000,20080417142714000,20080417142714000,JCH-PC08758,demo,1,0,000000,777,777,0000000000,1,null,null,Csm,null
244619,0000000505,8,1,20080417142714000,20080417142714000,20080417142714000,JCH-PC08758,demo,1,0,000000,888,888,0102020000,1,null,null,Zst,null
244619,0000000505,9,1,20080417142714000,20080417142714000,20080417142714000,JCH-PC08758,demo,1,0,000000,999,999,0102020000,1,null,null,Csm,null
244619,0001036335,5,1,20140307163507763,20140307163507763,20140307164738456,M-31168,tantou41,0,0,null,5,5,9000000000,1,担当４１,ＭＥＣ,Jkr,null
244619,0001036335,2,1,20140307163428545,20140307163428545,20140307164404438,M-31168,tantou41,0,0,null,2,2,0000000000,1,担当４１,ＭＥＣ,000,null
244619,0000000505,10,1,20080417142714000,20080417142714000,20080417142714000,JCH-PC08758,demo,1,0,000000,000,000,0000000000,1,null,null,000,null
244619,0001036335,7,1,20140307172401735,20140307172401735,20140307172401735,M-31168,tantou41,1,0,null,0033,0033,0000000000,1,担当４１,ＭＥＣ,000,null
244619,0001042505,1,1,20140116092205531,20140116092205531,20140116092205531,M-31175,tantou80,1,0,null,01024251213,01024251213,0000000000,1,担当８０,ＭＥＣ,Fgh,null
244619,0070109365,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,090-****-****,090********,0000000000,A,tousho,null,null,null
244619,0070109535,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070109585,1,1,20091218000000000,20091218000000000,20091218000000000,tousho,demo,1,0,000000,03--****-****,03********,0000000000,A,tousho,null,null,null
244619,0080052845,1,1,20080730161646000,20080730161646000,20080730161646000,JCH-PC08768,demo,1,0,000000,06-4706-****,064706****,0000000000,6,1088,null,null,null
244619,0001022105,1,1,20110215240940453,20110215240940453,20110216000940453,M-29393,demo,1,0,null,9999-12-****,999912****,0000000000,1,担当５０,ＭＥＣ,Fjf,null
244619,0001020285,1,1,20110118140517703,20110118140517703,20110118140517703,M-29411,demo,1,0,null,000-7539-****,0007539****,0000000000,1,籔谷　季代,こども係２,Fkt,null
244619,0020000325,1,1,20110418190905532,20110418190905532,20110418190905532,M-29845,demo,1,0,000000,0900000****,0900000****,0000000000,1,担当２５,ＭＥＣ,Cat,null
244619,0001052195,1,1,20111212155115582,20111212155115582,20111212155115582,M-29268,demo,1,0,null,1234-56-****,123456****,0000000000,2,担当３２,ＭＥＣ,Fne,null
244619,0000046595,1,1,20111213090854165,20111213090854165,20111213090854165,M-10827,demo,1,0,000000,12345****,12345****,0000000000,1,担当３５,ＭＥＣ,Fks,null
244619,0005801745,1,1,20111216171344878,20111216171820832,20111216171820832,M-29855,demo,1,0,null,1090-1234-5****,109012345****,0000000000,2,担当５０,ＭＥＣ,Zho,null
244619,0000101325,1,1,20110331172851494,20110331172851494,20110331172851494,M-29260,demo,1,0,000000,432****,432****,0000000000,1,担当１０２,ＭＥＣ,Zke,null
244619,0005801745,2,1,20111216171847910,20111216171847910,20111216171847910,M-29855,demo,1,0,null,0598-2222222****,05982222222****,0000000000,1,担当５０,ＭＥＣ,Zho,null
244619,0000204325,1,1,20111220105422675,20111220105422675,20111220105422675,M-10291,demo,1,0,000000,0598-11-****,059811****,0000000000,1,担当４９,ＭＥＣ,Fks,null
244619,0004001505,1,1,20120423114637957,20120423114637957,20120423114637957,M-29063-M01,demo,1,0,null,0105694****,0105694****,0000000000,1,担当８５,ＭＥＣ,Fne,null
244619,0000066355,1,1,20111212205354207,20111212205354207,20111212205354207,M-10291,demo,1,0,000000,0598-44-****,059844****,0000000000,1,担当４９,ＭＥＣ,Fks,null
244619,0001023225,1,1,20111228142211745,20111228142211745,20111228142211745,M-29417,demo,1,0,null,11111111111****,11111111111****,0000000000,1,担当４８,戸籍住民係,Jki,null
244619,0001031325,1,1,20150206153122873,20150630220232511,20150630220232511,M-31175,tantou80,0,0,null,0123456478900000,0123456478900000,0000000000,1,担当８０,ＭＥＣ,000,null
244619,0001178385,2,1,20150501172500869,20150501172500869,20150501172500869,M-29841,tantou73,1,0,null,2345678901,2345678901,0000000000,1,担当７３,ＭＥＣ,Yss,null
244619,0001220705,1,1,20180222181012844,20180222181012844,20180222181012844,M-31303,tantou140,1,0,null,123456-7-890,1234567890,0000000000,X,担当１４０,ＭＥＣ,000,null
244619,0001076655,1,1,20150706200313281,20150706200602806,20150706200602806,M-31256,tantou106,0,0,null,08055556666,08055556666,0000000000,1,担当１０６,ＭＥＣ,000,あああああ
244619,0001173235,1,1,20151125200426234,20170608142447175,20170608142447176,M-31311,tantou51,1,0,null,123456123,123456123,0000000000,H,担当５１,ＭＥＣ,000,null
244619,0001089005,1,1,20150420134638193,20150420134638193,20150420134638193,M-31302,tantou141,1,0,null,0123-45-6789,0123456789,0000000000,1,担当１４１,ＭＥＣ,000,null
244619,0001076035,1,1,20160405162223380,20160405162223380,20160405162223380,M-31280,tantou145,1,0,null,0599335258,0599335258,0000000000,1,担当１４５,ＭＥＣ,000,テスト
244619,0001236865,1,1,20190313085715351,20190313090458588,20190313090458588,M-41161,tantou105,1,0,null,12345-(6)-78901,12345678901,0000000000,1,担当１０５,ＭＥＣ,Fne,テスト用
244619,0001048465,1,1,20151001111912372,20151001111912372,20151001111912372,M-31334,tantou33,1,0,null,0123,0123,0000000000,1,担当３３,ＭＥＣ,000,null
244619,0001031325,2,1,20150630220346915,20150630220835110,20150630220835110,M-31175,tantou80,0,0,null,1111111,1111111,0000000000,1,担当８０,ＭＥＣ,000,null
244619,0001200925,1,1,20170711094217464,20170711094217464,20170711094217464,M-31230,tantou57,1,0,null,999-9999-9999,99999999999,0000000000,1,担当５７,ＭＥＣ,000,null
244619,0001118315,1,1,20160531105653533,20160531105653533,20160531105653533,M-29411,tantou34,1,0,null,0598513515,0598513515,0000000000,1,担当３４,ＭＥＣ,000,null
244619,0001104055,1,1,20180817162304785,20180817162304785,20180817162304785,M-29843,tantou142,1,0,null,0123456789,0123456789,0000000000,1,担当１４２,ＭＥＣ,000,null
244619,0007019785,1,1,20190306000000000,20190306000000000,20190306151808357,M-31302,tantou141,1,0,000000,0598-111-111,0598111111,0000000000,1,CatS_5810一括取込,ＭＥＣ,Cat,null
244619,0007019815,1,1,20190306000000000,20190306000000000,20190306152254079,M-31302,tantou141,1,0,000000,0598-111-111,0598111111,0000000000,1,CatS_5810一括取込,ＭＥＣ,Cat,null
244619,0005135925,2,1,20150828154914853,20150828155009069,20150828155009069,M-31302,shiminC,1,0,000000,1234-5678-10,1234567810,0102020000,1,市民税係Ｃ,市民税,000,null
244619,0000119805,1,1,20160212161214558,20160212161214558,20160212161214558,M-29846,tantou42,1,0,000000,123,123,9000000000,1,担当４２,ＭＥＣ,000,null
244619,0000003105,1,1,20140410160321705,20161021115617575,20161021115617575,M-31175,mecfull,1,0,000000,000-1111-2222,00011112222,0000000000,X,担当者,ＭＥＣ,Zst,null
244619,0001002605,1,1,20140521204835701,20140521204835701,20140521204835701,M-29856,tantou89,1,0,000000,03-200-2222,032002222,0000000000,1,担当８９,ＭＥＣ,000,null
244619,0000270665,1,1,20140722095359893,20140722095359893,20140722095359893,M-31230,tantou57,1,0,000000,0599-99-9999,0599999999,0000000000,1,担当５７,ＭＥＣ,000,null
244619,0000270665,2,1,20140722095408596,20140722095408596,20140722095408596,M-31230,tantou57,1,0,000000,0599-99-8888,0599998888,0000000000,1,担当５７,ＭＥＣ,000,null
244619,0000270665,3,1,20140722095924497,20140722095924497,20140722095924497,M-31230,tantou57,1,0,000000,0598-88-7777,0598887777,0000000000,3,担当５７,ＭＥＣ,000,null
244619,0001145355,1,1,20140725141027560,20140725141027560,20140725141027560,M-31175,tantou80,1,0,null,123456789,123456789,0000000000,1,担当８０,ＭＥＣ,000,5555
244619,0000146725,1,1,20140825120308142,20140825120308142,20140825120308142,M-31205,tantou144,1,0,000000,123,123,0000000000,1,担当１４４,ＭＥＣ,000,null
244619,0000146725,2,1,20140825120321721,20140825120321721,20140825120321721,M-31205,tantou144,1,0,000000,789,789,0000000000,2,担当１４４,ＭＥＣ,000,null
244619,0000119635,1,1,20140827162332026,20140827162332026,20140827162332026,M-31205,tantou144,1,0,000000,123,123,0000000000,1,担当１４４,ＭＥＣ,000,null
244619,0000119635,2,1,20140827162405574,20140827162405574,20140827162405574,M-31205,tantou144,1,0,000000,456,456,0000000000,1,担当１４４,ＭＥＣ,000,null
244619,0005117515,1,1,20140922131233461,20140922131233461,20140922131233461,M-31207,tantou108,1,0,000000,1212121212121,1212121212121,9000000000,2,担当１０８,ＭＥＣ,000,１２１２１
244619,0001015265,1,1,20141001164757026,20141001164757026,20141001164757026,M-31277,tantou28,1,0,null,000,000,0000000000,1,担当２８,ＭＥＣ,000,null
244619,0004001505,2,1,20141001171850903,20141001171850903,20141001171850903,M-31205,tantou144,1,0,null,1131323,1131323,0000000000,1,担当１４４,ＭＥＣ,000,null
244619,0001036025,1,1,20140911224426555,20140911224426555,20140911224426555,M-29854,tantou139,1,0,null,9876-54-3210,9876543210,0000000000,1,担当１３９,ＭＥＣ,000,null
244619,0001169955,1,1,20140912194608682,20140912194608682,20140912194608682,M-29854,ktanigawara,1,0,null,3333333333333333,3333333333333333,0000000000,1,谷川原　恵介,徴収係,Zke,null
244619,0001018485,1,1,20141208110238800,20141208110238800,20141208110238800,M-31277,tantou28,1,0,null,2222222,2222222,0000000000,1,担当２８,ＭＥＣ,000,null
