JICHTICD,KOJINNO,DNWNOID,RIREKINO,SHKTURKGYUMNCHJ,KUSNGYUMNCHJ,KUSNSYSTEMNCHJ,KUSNCOMPMI,KUSNUSERID,YUKOFLAG,KSSIJOUTI,KYUJCHTICD,DNWNO,HNSHUDNWNO,KUKISHZKID,DNWNOKBN,USERMI,SHZKMI,GYUMID,BKU_60
244619,0007020228,1,1,20190307000000000,20190307000000000,20190307134809202,M-31302,tantou141,1,0,000000,0598-000-000,0598000000,0000000000,1,CatS_5810一括取込,ＭＥＣ,Cat,null
244619,0000000008,1,1,20180622154541893,20180622154541893,20180622154541893,M-31236,tantou62,1,0,000000,0598-00-0008,0598000008,0000000000,1,担当６２,ＭＥＣ,000,null
244619,0001170368,1,1,20160119162809461,20160119162809461,20160119162809461,M-31334,tantou33,1,0,null,9999999999999999,9999999999999999,0000000000,1,担当３３,ＭＥＣ,000,null
244619,0007019238,1,1,20190131000000000,20190131000000000,20190131093203027,M-31302,tantou141,1,0,000000,090-0001-0001,09000010001,0000000000,2,CatS_5800一括取込,ＭＥＣ,Cat,null
244619,0007020368,1,1,20190307000000000,20190307000000000,20190307170300320,M-31302,tantou141,1,0,000000,0598-000-000,0598000000,0000000000,1,CatS_5810一括取込,ＭＥＣ,Cat,null
244619,0000067018,1,1,20190225134301988,20190225135428796,20190225135428796,M-29883,tantou77,0,0,000000,(222)222-2222,2222222222,0000000000,1,担当７７,ＭＥＣ,000,null
244619,0007013388,1,1,20150312191126149,20150312191126149,20150312191126149,M-29841,tantou73,1,0,000000,01234567890,01234567890,0000000000,1,担当７３,ＭＥＣ,Yss,null
244619,0007019688,1,1,20190306000000000,20190306000000000,20190306090459354,M-31302,tantou141,1,0,000000,090-0000-0000,09000000000,0000000000,2,CatS_5800一括取込,ＭＥＣ,Cat,null
244619,0070100858,1,1,20090624000000000,20090624000000000,20090624000000000,tousho,demo,1,0,000000,-****-****,********,0000000000,A,tousho,null,null,null
244619,0070102038,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070102088,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070109608,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070105638,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070105808,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070105858,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106008,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106888,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107038,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107088,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107208,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107258,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107428,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107478,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107698,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0005121368,1,1,20090514145551000,20090514145551000,20090514145551000,JCH-PC07401,demo,1,0,000000,03-3345-****,033345****,0000000000,6,1092,null,null,null
244619,0005125728,1,1,20100409103240000,20100409103240000,20100409103240000,JCH-PC08768,demo,1,0,000000,096-363-****,096363****,0000000000,6,1079,null,null,null
244619,0005127788,1,1,20080724091423000,20080724091423000,20080724091423000,JCH-PC08768,demo,1,0,000000,042-776-****,042776****,0000000000,6,1088,null,null,null
244619,0070100028,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070100078,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070100248,1,1,20090511000000000,20090511000000000,20090511000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070100298,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070100418,1,1,20090406000000000,20090406000000000,20090406000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070100638,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0000299568,1,1,20120512145121328,20120512145121328,20120531090439718,M-29856,demo,0,0,000000,03-200-****,03200****,0000000000,1,担当８９,ＭＥＣ,Fkt,null
244619,0000264828,1,1,20120530150754078,20120530150754078,20120530150825468,M-29856,demo,0,0,000000,03-200-****,03200****,0000000000,1,担当８９,ＭＥＣ,Fkt,null
244619,0070108408,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070108848,1,1,20090824000000000,20090824000000000,20090824000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070108898,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,58--****-****,58********,0000000000,A,tousho,null,null,null
244619,0070109048,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070109268,1,1,20100511000000000,20100511000000000,20100511000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106228,1,1,20091218000000000,20091218000000000,20091218000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106448,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106498,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070107868,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070108068,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,28--****-****,28********,0000000000,A,tousho,null,null,null
244619,0070108238,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0005022998,1,1,20040907000000000,20040907000000000,20040907000000000,MEC,demo,1,0,000000,0742-26-****,074226****,0000000000,6,tamaki-town,null,null,null
244619,0005028708,1,1,20070412000000000,20070412000000000,20070412000000000,MEC,demo,1,0,000000,0596-52-****,059652****,0000000000,6,tamaki-town,null,null,null
244619,0005033298,1,1,20080414151820000,20080414151820000,20080414151820000,JCH-PC12723,demo,1,0,000000,072-980-****,072980****,0000000000,6,1132,null,null,null
244619,0005118618,1,1,20090608150628000,20090608150628000,20090608150628000,JCH-PC07401,demo,1,0,000000,090-4867-****,0904867****,0000000000,6,1092,null,null,null
244619,0070106618,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070106838,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0000027838,1,1,20090624171632000,20090624171632000,20090624171632000,JCH-PC12723,demo,1,0,000000,36-****,36****,0000000000,6,1132,null,null,null
244619,0000027838,2,2,20090624171632000,20090624171632000,20090624171632000,JCH-PC12723,demo,1,0,000000,36-****,36****,0000000000,6,1132,null,null,null
244619,0000035978,1,1,20080926153838000,20080926153838000,20080926153838000,JCH-PC08775,demo,1,0,000000,090-6581-****,0906581****,0000000000,6,1110,null,null,null
244619,0000054198,1,2,20081125152245000,20081125152245000,20081125152245000,JCH-PC07401,demo,1,0,000000,58-****,58****,0000000000,6,1092,null,null,null
244619,0000061088,1,1,20080108104942000,20080108104942000,20080108104942000,JCH-PC08776,demo,1,0,000000,0596-58-****,059658****,0000000000,6,1096,null,null,null
244619,0070105248,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0070105298,1,1,20090328195258967,20090328195258967,20090328195258967,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0000104488,1,1,20080318135447000,20080318135447000,20080318135447000,JCH-PC08776,demo,1,0,000000,0596-58-****,059658****,0000000000,6,1096,null,null,null
244619,0000127018,1,1,20030703000000000,20030703000000000,20030703000000000,MEC,demo,1,0,000000,0598-21-****,059821****,0000000000,6,tamaki-town,null,null,null
244619,0000219328,1,1,20080509165910000,20080509165910000,20080509165910000,JCH-PC12723,demo,1,0,000000,045-622-****,045622****,0000000000,6,1132,null,null,null
244619,0000272918,1,1,20091118120745000,20091118120745000,20091118120745000,JCH-PC12723,demo,1,0,000000,090-4860-****,0904860****,0000000000,6,1092,null,null,null
244619,0000281258,1,1,20091202150624000,20091202150624000,20091202150624000,JCH-PC12723,demo,1,0,000000,0598-52-****,059852****,0000000000,6,1092,null,null,null
244619,0000281258,2,1,20070406000000000,20070406000000000,20070406000000000,MEC,demo,1,0,000000,0598-52-****,059852****,0000000000,6,tamaki-town,null,null,null
244619,0000287018,1,1,20060331000000000,20060331000000000,20060331000000000,MEC,demo,1,0,000000,0596-22-****,059622****,0000000000,6,tamaki-town,null,null,null
244619,0000287898,1,1,20091013094516000,20091013094516000,20091013094516000,JCH-PC12986,demo,1,0,000000,58-****,58****,0000000000,6,1110,null,null,null
244619,0000320808,1,1,20051006000000000,20051006000000000,20051006000000000,MEC,demo,1,0,000000,0596-58-****,059658****,0000000000,6,tamaki-town,null,null,null
244619,0000328288,1,1,20070501000000000,20070501000000000,20070501000000000,MEC,demo,1,0,000000,0596-58-****,059658****,0000000000,6,tamaki-town,null,null,null
244619,0005802008,18,1,20140310132753887,20140310132808767,20140310132808767,M-29417,tantou48,0,0,null,999888,999888,0000000000,1,担当４８,ＭＥＣ,000,null
244619,0007020058,1,1,20190307000000000,20190307000000000,20190307095229072,M-31302,tantou141,1,0,000000,090-0000-0000,09000000000,0000000000,2,CatS_5800一括取込,ＭＥＣ,Cat,null
244619,0005008948,1,1,20121107160444480,20121107160553510,20121107160553510,M-29272,demo,1,0,000000,122233232434****,122233232434****,0000000000,1,担当１０８,ＭＥＣ,Cat,null
244619,0001096788,1,1,20130809152411161,20130809152411161,20130809152411161,M-31244,tantou34,1,0,null,4454645465454,4454645465454,0000000000,1,担当３４,戸籍住民係,Jkr,null
244619,0001088998,1,1,20120625185424938,20120625185424938,20120625185424938,M-29458,demo,1,0,null,059-234-****,059234****,0000000000,1,担当１４０,ＭＥＣ,Cat,null
244619,0000018598,2,1,20140116092416990,20140116092416990,20140116092416990,M-31175,tantou80,1,0,000000,01024251213,01024251213,0000000000,1,担当８０,ＭＥＣ,Fgh,null
244619,0000000018,1,1,20140312104540821,20140312104540821,20140312104540821,M-10400,tantou71,1,0,000000,0120-34-5678,0120345678,0000000000,1,担当７１,ＭＥＣ,000,H26.3RevUpテスト登録
244619,0005802008,7,1,20140307160858215,20140307160858215,20140307161037135,M-31277,testrbr05,0,0,null,1111,1111,0000000000,1,テストレベル０５,１－５,000,null
244619,0005802008,1,1,20140307134452261,20140307155344793,20140307155344793,M-31277,testrbr05,0,0,null,12345,12345,0000000000,1,テストレベル０５,１－５,000,null
244619,0005802008,14,1,20140307165700947,20140307165700947,20140307165700947,M-31277,testrbr05,1,0,null,22222,22222,0000000000,1,テストレベル０５,１－５,000,null
244619,0005802008,15,1,20140307165713209,20140307165713209,20140307165713209,M-31277,testrbr05,1,0,null,33333,33333,9102030405,1,テストレベル０５,１－５,000,null
244619,0005802008,16,1,20140307165723255,20140307165723255,20140307165723255,M-31277,testrbr05,1,0,null,44444,44444,0000000000,1,テストレベル０５,１－５,Cat,null
244619,0005802008,17,1,20140307165731180,20140307165731180,20140307165731180,M-31277,testrbr05,1,0,null,55555,55555,9102030405,1,テストレベル０５,１－５,Cat,null
244619,0005802008,2,1,20140307142532529,20140307155410865,20140307155410865,M-31277,testrbr05,0,0,null,22222,22222,0000000000,1,テストレベル０５,１－５,000,null
244619,0005802008,3,1,20140307142753615,20140307160719871,20140307160719871,M-31277,testrbr05,0,0,null,33333,33333,0000000000,3,テストレベル０５,１－５,Cat,null
244619,0005802008,4,1,20140307142826001,20140307160513321,20140307160513321,M-31277,testrbr05,0,0,null,44444,44444,9102030405,1,テストレベル０５,１－５,000,null
244619,0005802008,5,1,20140307142859993,20140307160744270,20140307160744270,M-31277,testrbr05,0,0,null,55555,55555,9102030405,9,テストレベル０５,１－５,Cat,null
244619,0005802008,6,1,20140307155902619,20140307155902619,20140307155927144,M-31277,testrbr05,0,0,null,66666,66666,0000000000,9,テストレベル０５,１－５,000,null
244619,0005802008,8,1,20140307160909759,20140307165508175,20140307165508175,M-31277,testrbr05,0,0,null,2222,2222,0000000000,1,テストレベル０５,１－５,000,null
244619,0005802008,9,1,20140307160919400,20140307165527457,20140307165527457,M-31277,testrbr05,0,0,null,3333,3333,9102030405,1,テストレベル０５,１－５,000,null
244619,0005802008,10,1,20140307160926981,20140307165540576,20140307165540576,M-31277,testrbr05,0,0,null,4444,4444,0000000000,1,テストレベル０５,１－５,Cat,null
244619,0005802008,11,1,20140307160938369,20140307165552167,20140307165552167,M-31277,testrbr05,0,0,null,5555,5555,9102030405,1,テストレベル０５,１－５,Cat,null
244619,0005802008,13,1,20140307165644833,20140307165644833,20140307165644833,M-31277,testrbr05,1,0,null,11111,11111,0000000000,1,テストレベル０５,１－５,000,null
244619,0000018598,1,1,20140115185702957,20140115185702957,20140115195710826,M-31175,tantou80,0,0,000000,01024251213,01024251213,0000000000,1,担当８０,ＭＥＣ,Fgh,null
244619,0005802008,12,1,20140307163234205,20140307165445321,20140307165445321,M-31277,testrbr05,0,0,null,1111,1111,0000000000,1,テストレベル０５,１－５,000,null
244619,0000122068,1,1,20140121101354755,20140121101354755,20140121101354755,M-31175,tantou80,1,0,000000,01024251213,01024251213,0000000000,1,担当８０,ＭＥＣ,Fgh,null
244619,0000140478,1,1,20190806173200189,20190806173200189,20190806173200189,M-31208,tantou26,1,0,000000,090-1234-5678,09012345678,0000000000,1,担当２６,ＭＥＣ,000,null
244619,0007010478,1,1,20121016141341671,20121016141341671,20121016141341671,M-29448,demo,1,0,000000,15454545****,15454545****,0000000000,1,担当７６,ＭＥＣ,Cat,null
244619,0000071528,1,1,20121117155746289,20121117155746289,20121117155953586,M-10860,demo,0,0,000000,090-9621-****,0909621****,0000000000,2,担当１４４,ＭＥＣ,Fjf,null
244619,0000071528,2,1,20121117155755289,20121117155755289,20121117155945789,M-10860,demo,0,0,000000,1,1,0000000000,1,担当１４４,ＭＥＣ,Fjf,null
244619,0000071528,3,1,20121117155801289,20121117155801289,20121117155951117,M-10860,demo,0,0,000000,2,2,0000000000,1,担当１４４,ＭＥＣ,Fjf,null
244619,0000071528,4,1,20121117155807789,20121117155807789,20121117155943429,M-10860,demo,0,0,000000,3,3,0000000000,1,担当１４４,ＭＥＣ,Fjf,null
244619,0000071528,5,1,20121117155812383,20121117155812383,20121117155948242,M-10860,demo,0,0,000000,4,4,0000000000,1,担当１４４,ＭＥＣ,Fjf,null
244619,0070107648,1,1,20130225151131346,20130225151131346,20130225151131346,M-29841,demo,1,0,000000,123456****,123456****,0000000000,1,大西　正紀,市民税,Cat,null
244619,0007001118,1,1,20121002091740909,20121002091740909,20121002091740909,M-29270,demo,1,0,24443 ,0800202****,0800202****,0000000000,1,担当１０７,ＭＥＣ,Cat,null
244619,0070109828,1,1,20091125000000000,20091125000000000,20091125000000000,tousho,demo,1,0,000000,059-****-****,059********,0000000000,A,tousho,null,null,null
244619,0000046888,1,1,20101122085424046,20101122085424046,20101122085424046,M-29390,demo,1,0,000000,1111-2222-****,11112222****,0000000000,1,山本　剛,固定資産税,Cat,null
244619,0001019988,1,1,20110118135032859,20110118135032859,20110118135032859,M-29411,demo,1,0,null,000-9876-****,0009876****,0000000000,1,籔谷　季代,こども係２,Fkt,null
244619,0007000308,1,1,20111012181730363,20111012181730363,20111012181730363,M-29852,demo,1,0,000000,000009999999****,000009999999****,0000000000,8,担当３０,ＭＥＣ,Cat,null
244619,0000152148,1,1,20111012194816298,20111012194816298,20111102184859625,M-29278,demo,0,0,000000,090-589****,09058****,0000000000,1,担当８５,ＭＥＣ,Fkt,null
244619,0001021028,1,1,20111020143247250,20111020143247250,20111020143254609,M-10834,demo,0,0,null,090-0000-****,0900000****,0000000000,2,担当５２,ＭＥＣ,Zke,null
244619,0001041088,1,1,20111111163331687,20111111163331687,20111111163341875,M-29063,demo,0,0,null,090-589****,09058****,0000000000,1,担当８５,ＭＥＣ,Csm,null
244619,0001044338,1,1,20111125170809406,20111125170809406,20111125170809406,M-29852,demo,1,0,null,9999-88-****,999988****,0000000000,1,担当３０,ＭＥＣ,Cat,null
244619,0000107648,1,1,20111212205728925,20111212205728925,20111212205728925,M-10291,demo,1,0,000000,0598-33-****,059833****,0000000000,1,担当４９,ＭＥＣ,Fks,null
244619,0001019988,2,1,20110905204624343,20110905204624343,20110905204624343,M-29278,demo,1,0,null,0000-00-****,000000****,0000000000,3,担当１４１,ＭＥＣ,Cat,null
244619,0008003378,1,1,20190306000000000,20190306000000000,20190306200523172,M-31302,tantou141,1,0,000000,090-0000-0000,09000000000,0000000000,2,CatS_5800一括取込,ＭＥＣ,Cat,null
244619,0080017178,1,1,20170906161346518,20170906161346518,20170906161346518,M-29452,tantou26,1,0,000000,0120-1234-5678,012012345678,0000000000,3,担当２６,ＭＥＣ,000,あああ
244619,0001087878,1,1,20180222180256277,20180222180256277,20180222180256277,M-31303,tantou140,1,0,null,1234(56)7890,1234567890,0000000000,2,担当１４０,ＭＥＣ,000,null
244619,0001220748,1,1,20180222181335208,20180222181335208,20180222181335208,M-31303,tantou140,1,0,null,12-34-56-78,12345678,0000000000,1,担当１４０,ＭＥＣ,000,null
244619,0001168088,1,1,20180222180409894,20180222180409894,20180222180409894,M-31303,tantou140,1,0,null,(1234)-56-(7890),1234567890,0000000000,4,担当１４０,ＭＥＣ,000,null
244619,0008003408,1,1,20190306000000000,20190306000000000,20190306202510648,M-31302,tantou141,1,0,000000,0598-111-111,0598111111,0000000000,1,CatS_5810一括取込,ＭＥＣ,Cat,null
244619,0000249288,1,1,20150408172949841,20150408172949841,20150408172949841,M-31205,tantou144,1,0,000000,111,111,0000000000,1,担当１４４,ＭＥＣ,000,null
244619,0000249288,2,1,20150408172956044,20150408172956044,20150408172956044,M-31205,tantou144,1,0,000000,222,222,0000000000,3,担当１４４,ＭＥＣ,000,null
244619,0001179748,1,1,20160218084655537,20160218084655537,20160218084655537,M-31281,tantou143,1,0,null,000-5555-8988,00055558988,0000000000,2,担当１４３,ＭＥＣ,Zke,null
244619,0001077678,1,1,20170106114337106,20170106114337106,20170106114337106,M-31332,tantou37,1,0,null,1111111111111111,1111111111111111,0000000000,X,担当３７,ＭＥＣ,000,ああああああああ
244619,0000019528,1,1,20150310185849223,20150310185849223,20150310185849224,M-31277,tantou28,1,0,000000,125698,125698,0000000000,1,担当２８,ＭＥＣ,000,null
244619,0001178148,1,1,20150619110027214,20150626132356910,20150626132356910,M-31267,tantou104,0,0,null,010-1234,0101234,0000000000,1,担当１０４,ＭＥＣ,000,null
244619,0007019858,1,1,20190306000000000,20190306000000000,20190306154943411,M-31302,tantou141,1,0,000000,0598-000-000,0598000000,0000000000,1,CatS_5810一括取込,ＭＥＣ,Cat,null
244619,0001178148,2,1,20150626132554546,20150626132554546,20150626132554546,M-31267,tantou104,1,0,null,123456,123456,0000000000,1,担当１０４,ＭＥＣ,000,null
244619,0001143018,1,1,20160213140506553,20160213142016009,20160213142016009,M-29448,54,1,0,null,34245242432,34245242432,0000000000,1,担当５４,ＭＥＣ,000,null
244619,0001156438,1,1,20170417095852110,20170417104208851,20170417104208851,M-29883,tantou77,1,0,null,0123,0123,0000000000,1,担当７７,ＭＥＣ,000,null
244619,0000317598,1,1,20180128160056642,20180128160056642,20180128160056642,M-31280,tantou145,1,0,000000,0598111236,0598111236,0000000000,1,担当１４５,ＭＥＣ,000,null
244619,0000317598,3,1,20180128160828552,20180128160828552,20180128160828552,M-31280,tantou145,1,0,000000,0598997875,0598997875,0000000000,4,担当１４５,ＭＥＣ,000,null
244619,0000280228,1,1,20190618165311593,20190618165311593,20190618165311593,M-41159,tantou66,1,0,000000,777-777-7777,7777777777,0000000000,1,担当６６,ＭＥＣ,000,null
244619,0000018598,3,1,20140729145648402,20140729145648402,20140729145648402,M-29869,tantou84,1,0,000000,052-000-0000,0520000000,0000000000,1,担当８４,ＭＥＣ,000,null
244619,0000018598,4,1,20140729145703066,20140729145703066,20140729145703066,M-29869,tantou84,1,0,000000,090-0000-0001,09000000001,0000000000,2,担当８４,ＭＥＣ,000,null
244619,0000018598,5,1,20140729145717886,20140729145717886,20140729145717886,M-29869,tantou84,1,0,000000,0567-00-0000,0567000000,0000000000,1,担当８４,ＭＥＣ,000,null
244619,0007010508,1,1,20140618211854383,20140618211854383,20140618211854383,M-31207,tantou108,1,0,000000,08003698989,08003698989,0000000000,1,担当１０８,ＭＥＣ,000,１２１２１
244619,0001155938,1,1,20140725140842559,20140725194845229,20140725194845229,M-31175,tantou80,0,0,null,123456789,123456789,0000000000,1,担当８０,ＭＥＣ,000,null
244619,0001155938,2,1,20140725144616823,20140725194847994,20140725194847994,M-31175,tantou80,0,0,null,012345678,012345678,0000000000,1,担当８９,ＭＥＣ,000,null
244619,0001138138,1,1,20140806201152409,20140806201152409,20140806201152409,M-31176,tantou43,1,0,null,9999999,9999999,0000000000,1,担当４３,ＭＥＣ,000,null
244619,0000241858,1,1,20141203113318045,20141203113318045,20141203113318045,M-31209,tantou82,1,0,000000,0120-123-4567,01201234567,0000000000,X,担当８２,ＭＥＣ,Cat,項番2-1-4
244619,0000161048,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,090-4468-0813,09044680813,0000000000,X,移行,滞納,000,移行（軽自）Ｈ250827登録
244619,0000161438,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,080-6968-7842,08069687842,0000000000,X,移行,滞納,000,移行（軽自）Ｈ230627登録
244619,0000216778,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,0532-63-0738,0532630738,0000000000,X,移行,滞納,000,移行（送付先）Ｈ220820登録
244619,0000222858,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,0598-42-5177,0598425177,0000000000,X,移行,滞納,000,移行（国保）Ｈ220401登録
244619,0000234188,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,0598-51-4677,0598514677,0000000000,X,移行,滞納,000,移行（宛名）Ｈ251024登録
244619,0000250318,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,059-237-4575,0592374575,0000000000,X,移行,滞納,000,移行（宛名）Ｈ251018登録
244619,0000260468,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,0561-89-7803,0561897803,0000000000,X,移行,滞納,000,移行（宛名）Ｈ240418登録
244619,0000303088,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,0598-28-2962,0598282962,0000000000,X,移行,滞納,000,移行（宛名）Ｈ240413登録
244619,0000308208,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,26-3997,263997,0000000000,X,移行,滞納,000,移行（宛名）Ｈ251016登録
244619,0000312548,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,059-268-5700,0592685700,0000000000,X,移行,滞納,000,移行（宛名）Ｈ251021登録
244619,0000326008,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,20-8775,208775,0000000000,X,移行,滞納,000,移行（国保）Ｈ221209登録
244619,0001007388,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,56-3644,563644,0000000000,X,移行,滞納,000,移行（国保）Ｈ231011登録
244619,0001016938,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,059-223-0012,0592230012,0000000000,X,移行,滞納,000,移行（送付先）Ｈ250507登録
244619,0001018558,1,1,20141203000000000,20141203000000000,20141203000000000,M-31209,tantou82,1,0,000000,090-2263-4387,09022634387,0000000000,X,移行,滞納,000,移行（国保）Ｈ251025登録
